Source,Target,Type,Weight
3,116,Undirected,1
116,4,Undirected,1
4,116,Undirected,1
116,9,Undirected,1
9,116,Undirected,1
116,29,Undirected,1
29,116,Undirected,1
116,45,Undirected,1
45,116,Undirected,1
117,1,Undirected,3
1,117,Undirected,3
117,2,Undirected,3
2,117,Undirected,3
117,3,Undirected,3
3,117,Undirected,3
117,4,Undirected,2
4,117,Undirected,2
117,5,Undirected,2
5,117,Undirected,2
117,9,Undirected,1
9,117,Undirected,1
117,12,Undirected,1
12,117,Undirected,1
117,27,Undirected,2
27,117,Undirected,2
117,29,Undirected,2
29,117,Undirected,2
117,45,Undirected,2
45,117,Undirected,2
117,55,Undirected,1
55,117,Undirected,1
117,98,Undirected,1
98,117,Undirected,1
117,112,Undirected,1
112,117,Undirected,1
117,116,Undirected,1
116,117,Undirected,1
118,1,Undirected,3
1,118,Undirected,3
118,2,Undirected,4
2,118,Undirected,4
118,3,Undirected,4
3,118,Undirected,4
118,4,Undirected,4
4,118,Undirected,4
118,5,Undirected,1
5,118,Undirected,1
118,29,Undirected,1
29,118,Undirected,1
118,36,Undirected,1
36,118,Undirected,1
118,59,Undirected,1
59,118,Undirected,1
118,91,Undirected,4
91,118,Undirected,4
118,92,Undirected,1
92,118,Undirected,1
118,110,Undirected,3
110,118,Undirected,3
119,1,Undirected,14
1,119,Undirected,14
119,2,Undirected,13
2,119,Undirected,13
119,3,Undirected,15
3,119,Undirected,15
119,4,Undirected,13
4,119,Undirected,13
119,5,Undirected,6
5,119,Undirected,6
119,10,Undirected,1
10,119,Undirected,1
119,11,Undirected,1
11,119,Undirected,1
119,12,Undirected,2
12,119,Undirected,2
119,13,Undirected,1
13,119,Undirected,1
119,21,Undirected,1
21,119,Undirected,1
119,27,Undirected,6
27,119,Undirected,6
119,31,Undirected,1
31,119,Undirected,1
119,33,Undirected,2
33,119,Undirected,2
119,34,Undirected,4
34,119,Undirected,4
119,35,Undirected,9
35,119,Undirected,9
119,36,Undirected,5
36,119,Undirected,5
119,38,Undirected,5
38,119,Undirected,5
119,41,Undirected,3
41,119,Undirected,3
119,42,Undirected,7
42,119,Undirected,7
119,43,Undirected,7
43,119,Undirected,7
119,44,Undirected,2
44,119,Undirected,2
119,45,Undirected,9
45,119,Undirected,9
119,46,Undirected,5
46,119,Undirected,5
119,50,Undirected,4
50,119,Undirected,4
119,53,Undirected,1
53,119,Undirected,1
119,55,Undirected,6
55,119,Undirected,6
119,58,Undirected,2
58,119,Undirected,2
119,59,Undirected,4
59,119,Undirected,4
119,66,Undirected,1
66,119,Undirected,1
119,75,Undirected,4
75,119,Undirected,4
119,80,Undirected,3
80,119,Undirected,3
119,81,Undirected,1
81,119,Undirected,1
119,91,Undirected,2
91,119,Undirected,2
119,95,Undirected,3
95,119,Undirected,3
119,98,Undirected,1
98,119,Undirected,1
119,102,Undirected,1
102,119,Undirected,1
119,103,Undirected,2
103,119,Undirected,2
119,106,Undirected,1
106,119,Undirected,1
119,107,Undirected,1
107,119,Undirected,1
119,109,Undirected,1
109,119,Undirected,1
119,110,Undirected,8
110,119,Undirected,8
119,112,Undirected,6
112,119,Undirected,6
119,118,Undirected,1
118,119,Undirected,1
120,1,Undirected,9
1,120,Undirected,9
120,2,Undirected,10
2,120,Undirected,10
120,3,Undirected,10
3,120,Undirected,10
120,4,Undirected,8
4,120,Undirected,8
120,5,Undirected,4
5,120,Undirected,4
120,8,Undirected,2
8,120,Undirected,2
120,9,Undirected,2
9,120,Undirected,2
120,10,Undirected,2
10,120,Undirected,2
120,11,Undirected,1
11,120,Undirected,1
120,12,Undirected,2
12,120,Undirected,2
120,21,Undirected,1
21,120,Undirected,1
120,27,Undirected,3
27,120,Undirected,3
120,33,Undirected,2
33,120,Undirected,2
120,34,Undirected,3
34,120,Undirected,3
120,35,Undirected,2
35,120,Undirected,2
120,36,Undirected,1
36,120,Undirected,1
120,38,Undirected,1
38,120,Undirected,1
120,42,Undirected,3
42,120,Undirected,3
120,43,Undirected,2
43,120,Undirected,2
120,45,Undirected,1
45,120,Undirected,1
120,46,Undirected,2
46,120,Undirected,2
120,48,Undirected,2
48,120,Undirected,2
120,53,Undirected,1
53,120,Undirected,1
120,55,Undirected,1
55,120,Undirected,1
120,68,Undirected,1
68,120,Undirected,1
120,75,Undirected,2
75,120,Undirected,2
120,91,Undirected,2
91,120,Undirected,2
120,92,Undirected,1
92,120,Undirected,1
120,95,Undirected,3
95,120,Undirected,3
120,110,Undirected,2
110,120,Undirected,2
120,112,Undirected,1
112,120,Undirected,1
120,118,Undirected,1
118,120,Undirected,1
121,1,Undirected,1
1,121,Undirected,1
121,2,Undirected,1
2,121,Undirected,1
121,3,Undirected,1
3,121,Undirected,1
121,4,Undirected,1
4,121,Undirected,1
121,5,Undirected,1
5,121,Undirected,1
121,11,Undirected,1
11,121,Undirected,1
121,36,Undirected,1
36,121,Undirected,1
121,120,Undirected,1
120,121,Undirected,1
122,1,Undirected,13
1,122,Undirected,13
122,2,Undirected,12
2,122,Undirected,12
122,3,Undirected,11
3,122,Undirected,11
122,4,Undirected,9
4,122,Undirected,9
122,5,Undirected,2
5,122,Undirected,2
122,6,Undirected,1
6,122,Undirected,1
122,8,Undirected,2
8,122,Undirected,2
122,9,Undirected,3
9,122,Undirected,3
122,10,Undirected,3
10,122,Undirected,3
122,12,Undirected,1
12,122,Undirected,1
122,21,Undirected,1
21,122,Undirected,1
122,25,Undirected,2
25,122,Undirected,2
122,27,Undirected,2
27,122,Undirected,2
122,33,Undirected,4
33,122,Undirected,4
122,34,Undirected,4
34,122,Undirected,4
122,35,Undirected,5
35,122,Undirected,5
122,36,Undirected,5
36,122,Undirected,5
122,37,Undirected,1
37,122,Undirected,1
122,38,Undirected,3
38,122,Undirected,3
122,41,Undirected,1
41,122,Undirected,1
122,42,Undirected,3
42,122,Undirected,3
122,44,Undirected,1
44,122,Undirected,1
122,45,Undirected,4
45,122,Undirected,4
122,46,Undirected,5
46,122,Undirected,5
122,50,Undirected,1
50,122,Undirected,1
122,52,Undirected,1
52,122,Undirected,1
122,55,Undirected,2
55,122,Undirected,2
122,59,Undirected,1
59,122,Undirected,1
122,70,Undirected,1
70,122,Undirected,1
122,71,Undirected,1
71,122,Undirected,1
122,75,Undirected,1
75,122,Undirected,1
122,79,Undirected,1
79,122,Undirected,1
122,80,Undirected,2
80,122,Undirected,2
122,92,Undirected,1
92,122,Undirected,1
122,95,Undirected,5
95,122,Undirected,5
122,98,Undirected,3
98,122,Undirected,3
122,102,Undirected,1
102,122,Undirected,1
122,103,Undirected,1
103,122,Undirected,1
122,104,Undirected,1
104,122,Undirected,1
122,110,Undirected,1
110,122,Undirected,1
122,112,Undirected,2
112,122,Undirected,2
122,113,Undirected,1
113,122,Undirected,1
122,114,Undirected,1
114,122,Undirected,1
122,120,Undirected,1
120,122,Undirected,1
123,1,Undirected,52
1,123,Undirected,52
123,2,Undirected,44
2,123,Undirected,44
123,3,Undirected,49
3,123,Undirected,49
123,4,Undirected,50
4,123,Undirected,50
123,5,Undirected,13
5,123,Undirected,13
123,8,Undirected,6
8,123,Undirected,6
123,9,Undirected,7
9,123,Undirected,7
123,10,Undirected,6
10,123,Undirected,6
123,11,Undirected,6
11,123,Undirected,6
123,12,Undirected,7
12,123,Undirected,7
123,21,Undirected,1
21,123,Undirected,1
123,25,Undirected,5
25,123,Undirected,5
123,27,Undirected,10
27,123,Undirected,10
123,28,Undirected,1
28,123,Undirected,1
123,29,Undirected,2
29,123,Undirected,2
123,30,Undirected,1
30,123,Undirected,1
123,33,Undirected,9
33,123,Undirected,9
123,34,Undirected,14
34,123,Undirected,14
123,35,Undirected,13
35,123,Undirected,13
123,36,Undirected,12
36,123,Undirected,12
123,37,Undirected,1
37,123,Undirected,1
123,38,Undirected,10
38,123,Undirected,10
123,39,Undirected,1
39,123,Undirected,1
123,41,Undirected,7
41,123,Undirected,7
123,42,Undirected,25
42,123,Undirected,25
123,43,Undirected,5
43,123,Undirected,5
123,44,Undirected,1
44,123,Undirected,1
123,45,Undirected,15
45,123,Undirected,15
123,46,Undirected,16
46,123,Undirected,16
123,48,Undirected,1
48,123,Undirected,1
123,50,Undirected,4
50,123,Undirected,4
123,55,Undirected,8
55,123,Undirected,8
123,57,Undirected,2
57,123,Undirected,2
123,58,Undirected,13
58,123,Undirected,13
123,59,Undirected,4
59,123,Undirected,4
123,62,Undirected,2
62,123,Undirected,2
123,65,Undirected,1
65,123,Undirected,1
123,70,Undirected,1
70,123,Undirected,1
123,71,Undirected,1
71,123,Undirected,1
123,75,Undirected,5
75,123,Undirected,5
123,80,Undirected,7
80,123,Undirected,7
123,81,Undirected,1
81,123,Undirected,1
123,82,Undirected,1
82,123,Undirected,1
123,83,Undirected,1
83,123,Undirected,1
123,84,Undirected,1
84,123,Undirected,1
123,91,Undirected,4
91,123,Undirected,4
123,92,Undirected,1
92,123,Undirected,1
123,93,Undirected,1
93,123,Undirected,1
123,95,Undirected,17
95,123,Undirected,17
123,98,Undirected,6
98,123,Undirected,6
123,100,Undirected,1
100,123,Undirected,1
123,102,Undirected,1
102,123,Undirected,1
123,103,Undirected,7
103,123,Undirected,7
123,104,Undirected,3
104,123,Undirected,3
123,110,Undirected,14
110,123,Undirected,14
123,112,Undirected,9
112,123,Undirected,9
123,114,Undirected,1
114,123,Undirected,1
123,119,Undirected,5
119,123,Undirected,5
123,120,Undirected,1
120,123,Undirected,1
123,122,Undirected,4
122,123,Undirected,4
124,1,Undirected,11
1,124,Undirected,11
124,2,Undirected,11
2,124,Undirected,11
124,3,Undirected,9
3,124,Undirected,9
124,4,Undirected,10
4,124,Undirected,10
124,5,Undirected,3
5,124,Undirected,3
124,8,Undirected,1
8,124,Undirected,1
124,9,Undirected,1
9,124,Undirected,1
124,10,Undirected,1
10,124,Undirected,1
124,12,Undirected,2
12,124,Undirected,2
124,25,Undirected,2
25,124,Undirected,2
124,27,Undirected,2
27,124,Undirected,2
124,28,Undirected,1
28,124,Undirected,1
124,30,Undirected,1
30,124,Undirected,1
124,33,Undirected,2
33,124,Undirected,2
124,34,Undirected,3
34,124,Undirected,3
124,35,Undirected,2
35,124,Undirected,2
124,36,Undirected,3
36,124,Undirected,3
124,38,Undirected,2
38,124,Undirected,2
124,42,Undirected,3
42,124,Undirected,3
124,45,Undirected,1
45,124,Undirected,1
124,46,Undirected,2
46,124,Undirected,2
124,50,Undirected,1
50,124,Undirected,1
124,55,Undirected,2
55,124,Undirected,2
124,58,Undirected,1
58,124,Undirected,1
124,59,Undirected,2
59,124,Undirected,2
124,73,Undirected,1
73,124,Undirected,1
124,75,Undirected,3
75,124,Undirected,3
124,80,Undirected,2
80,124,Undirected,2
124,91,Undirected,3
91,124,Undirected,3
124,93,Undirected,2
93,124,Undirected,2
124,95,Undirected,3
95,124,Undirected,3
124,98,Undirected,3
98,124,Undirected,3
124,101,Undirected,1
101,124,Undirected,1
124,103,Undirected,1
103,124,Undirected,1
124,110,Undirected,3
110,124,Undirected,3
124,112,Undirected,2
112,124,Undirected,2
124,118,Undirected,1
118,124,Undirected,1
124,119,Undirected,1
119,124,Undirected,1
124,120,Undirected,1
120,124,Undirected,1
124,123,Undirected,1
123,124,Undirected,1
125,1,Undirected,1
1,125,Undirected,1
125,2,Undirected,1
2,125,Undirected,1
125,3,Undirected,1
3,125,Undirected,1
125,4,Undirected,1
4,125,Undirected,1
125,91,Undirected,1
91,125,Undirected,1
125,110,Undirected,1
110,125,Undirected,1
125,118,Undirected,1
118,125,Undirected,1
125,120,Undirected,1
120,125,Undirected,1
125,124,Undirected,1
124,125,Undirected,1
126,1,Undirected,12
1,126,Undirected,12
126,2,Undirected,10
2,126,Undirected,10
126,3,Undirected,7
3,126,Undirected,7
126,4,Undirected,8
4,126,Undirected,8
126,5,Undirected,1
5,126,Undirected,1
126,11,Undirected,1
11,126,Undirected,1
126,12,Undirected,9
12,126,Undirected,9
126,16,Undirected,2
16,126,Undirected,2
126,25,Undirected,2
25,126,Undirected,2
126,27,Undirected,4
27,126,Undirected,4
126,33,Undirected,1
33,126,Undirected,1
126,34,Undirected,2
34,126,Undirected,2
126,36,Undirected,2
36,126,Undirected,2
126,42,Undirected,3
42,126,Undirected,3
126,45,Undirected,3
45,126,Undirected,3
126,46,Undirected,4
46,126,Undirected,4
126,71,Undirected,1
71,126,Undirected,1
126,73,Undirected,1
73,126,Undirected,1
126,75,Undirected,1
75,126,Undirected,1
126,80,Undirected,1
80,126,Undirected,1
126,84,Undirected,1
84,126,Undirected,1
126,89,Undirected,1
89,126,Undirected,1
126,98,Undirected,2
98,126,Undirected,2
126,103,Undirected,1
103,126,Undirected,1
126,109,Undirected,1
109,126,Undirected,1
126,110,Undirected,3
110,126,Undirected,3
126,113,Undirected,1
113,126,Undirected,1
126,123,Undirected,2
123,126,Undirected,2
127,1,Undirected,1
1,127,Undirected,1
127,2,Undirected,1
2,127,Undirected,1
127,3,Undirected,1
3,127,Undirected,1
127,4,Undirected,1
4,127,Undirected,1
127,41,Undirected,1
41,127,Undirected,1
127,50,Undirected,1
50,127,Undirected,1
128,1,Undirected,2
1,128,Undirected,2
128,2,Undirected,2
2,128,Undirected,2
128,3,Undirected,1
3,128,Undirected,1
128,4,Undirected,2
4,128,Undirected,2
128,5,Undirected,1
5,128,Undirected,1
128,33,Undirected,1
33,128,Undirected,1
128,34,Undirected,1
34,128,Undirected,1
128,36,Undirected,1
36,128,Undirected,1
128,38,Undirected,1
38,128,Undirected,1
128,59,Undirected,1
59,128,Undirected,1
128,75,Undirected,1
75,128,Undirected,1
128,91,Undirected,1
91,128,Undirected,1
128,110,Undirected,1
110,128,Undirected,1
128,124,Undirected,1
124,128,Undirected,1
129,1,Undirected,1
1,129,Undirected,1
129,2,Undirected,1
2,129,Undirected,1
129,3,Undirected,1
3,129,Undirected,1
129,4,Undirected,1
4,129,Undirected,1
129,5,Undirected,1
5,129,Undirected,1
130,1,Undirected,5
1,130,Undirected,5
130,2,Undirected,5
2,130,Undirected,5
130,3,Undirected,5
3,130,Undirected,5
130,4,Undirected,4
4,130,Undirected,4
130,5,Undirected,3
5,130,Undirected,3
130,27,Undirected,2
27,130,Undirected,2
130,35,Undirected,3
35,130,Undirected,3
130,43,Undirected,1
43,130,Undirected,1
130,45,Undirected,1
45,130,Undirected,1
130,55,Undirected,1
55,130,Undirected,1
130,67,Undirected,1
67,130,Undirected,1
130,75,Undirected,1
75,130,Undirected,1
130,80,Undirected,1
80,130,Undirected,1
130,92,Undirected,1
92,130,Undirected,1
130,112,Undirected,1
112,130,Undirected,1
130,129,Undirected,1
129,130,Undirected,1
131,1,Undirected,10
1,131,Undirected,10
131,2,Undirected,9
2,131,Undirected,9
131,3,Undirected,8
3,131,Undirected,8
131,4,Undirected,6
4,131,Undirected,6
131,5,Undirected,1
5,131,Undirected,1
131,8,Undirected,1
8,131,Undirected,1
131,9,Undirected,1
9,131,Undirected,1
131,10,Undirected,1
10,131,Undirected,1
131,27,Undirected,2
27,131,Undirected,2
131,35,Undirected,3
35,131,Undirected,3
131,36,Undirected,1
36,131,Undirected,1
131,37,Undirected,1
37,131,Undirected,1
131,41,Undirected,2
41,131,Undirected,2
131,42,Undirected,2
42,131,Undirected,2
131,45,Undirected,4
45,131,Undirected,4
131,46,Undirected,3
46,131,Undirected,3
131,50,Undirected,2
50,131,Undirected,2
131,52,Undirected,2
52,131,Undirected,2
131,55,Undirected,2
55,131,Undirected,2
131,59,Undirected,1
59,131,Undirected,1
131,66,Undirected,1
66,131,Undirected,1
131,75,Undirected,1
75,131,Undirected,1
131,80,Undirected,2
80,131,Undirected,2
131,92,Undirected,1
92,131,Undirected,1
131,95,Undirected,3
95,131,Undirected,3
131,98,Undirected,1
98,131,Undirected,1
131,102,Undirected,1
102,131,Undirected,1
131,103,Undirected,2
103,131,Undirected,2
131,110,Undirected,2
110,131,Undirected,2
131,112,Undirected,3
112,131,Undirected,3
131,122,Undirected,2
122,131,Undirected,2
131,123,Undirected,2
123,131,Undirected,2
132,1,Undirected,29
1,132,Undirected,29
132,2,Undirected,28
2,132,Undirected,28
132,3,Undirected,25
3,132,Undirected,25
132,4,Undirected,23
4,132,Undirected,23
132,5,Undirected,4
5,132,Undirected,4
132,8,Undirected,2
8,132,Undirected,2
132,9,Undirected,3
9,132,Undirected,3
132,10,Undirected,2
10,132,Undirected,2
132,11,Undirected,4
11,132,Undirected,4
132,12,Undirected,5
12,132,Undirected,5
132,13,Undirected,2
13,132,Undirected,2
132,18,Undirected,1
18,132,Undirected,1
132,21,Undirected,1
21,132,Undirected,1
132,25,Undirected,2
25,132,Undirected,2
132,27,Undirected,10
27,132,Undirected,10
132,29,Undirected,3
29,132,Undirected,3
132,30,Undirected,2
30,132,Undirected,2
132,33,Undirected,4
33,132,Undirected,4
132,34,Undirected,4
34,132,Undirected,4
132,35,Undirected,10
35,132,Undirected,10
132,36,Undirected,10
36,132,Undirected,10
132,37,Undirected,1
37,132,Undirected,1
132,38,Undirected,4
38,132,Undirected,4
132,41,Undirected,1
41,132,Undirected,1
132,42,Undirected,6
42,132,Undirected,6
132,43,Undirected,4
43,132,Undirected,4
132,44,Undirected,2
44,132,Undirected,2
132,45,Undirected,8
45,132,Undirected,8
132,46,Undirected,12
46,132,Undirected,12
132,50,Undirected,2
50,132,Undirected,2
132,55,Undirected,5
55,132,Undirected,5
132,58,Undirected,1
58,132,Undirected,1
132,59,Undirected,4
59,132,Undirected,4
132,60,Undirected,1
60,132,Undirected,1
132,70,Undirected,3
70,132,Undirected,3
132,71,Undirected,3
71,132,Undirected,3
132,73,Undirected,1
73,132,Undirected,1
132,75,Undirected,3
75,132,Undirected,3
132,76,Undirected,1
76,132,Undirected,1
132,77,Undirected,1
77,132,Undirected,1
132,79,Undirected,1
79,132,Undirected,1
132,80,Undirected,3
80,132,Undirected,3
132,87,Undirected,3
87,132,Undirected,3
132,88,Undirected,2
88,132,Undirected,2
132,89,Undirected,1
89,132,Undirected,1
132,91,Undirected,1
91,132,Undirected,1
132,92,Undirected,1
92,132,Undirected,1
132,95,Undirected,6
95,132,Undirected,6
132,102,Undirected,1
102,132,Undirected,1
132,103,Undirected,4
103,132,Undirected,4
132,106,Undirected,1
106,132,Undirected,1
132,110,Undirected,6
110,132,Undirected,6
132,112,Undirected,7
112,132,Undirected,7
132,119,Undirected,1
119,132,Undirected,1
132,120,Undirected,1
120,132,Undirected,1
132,122,Undirected,2
122,132,Undirected,2
132,123,Undirected,2
123,132,Undirected,2
133,1,Undirected,4
1,133,Undirected,4
133,2,Undirected,4
2,133,Undirected,4
133,3,Undirected,4
3,133,Undirected,4
133,4,Undirected,4
4,133,Undirected,4
133,5,Undirected,2
5,133,Undirected,2
133,23,Undirected,1
23,133,Undirected,1
133,27,Undirected,1
27,133,Undirected,1
133,38,Undirected,1
38,133,Undirected,1
133,46,Undirected,1
46,133,Undirected,1
133,67,Undirected,1
67,133,Undirected,1
133,104,Undirected,1
104,133,Undirected,1
134,1,Undirected,3
1,134,Undirected,3
134,2,Undirected,3
2,134,Undirected,3
134,3,Undirected,2
3,134,Undirected,2
134,4,Undirected,3
4,134,Undirected,3
134,5,Undirected,3
5,134,Undirected,3
134,16,Undirected,1
16,134,Undirected,1
134,27,Undirected,1
27,134,Undirected,1
134,33,Undirected,1
33,134,Undirected,1
134,34,Undirected,2
34,134,Undirected,2
134,35,Undirected,1
35,134,Undirected,1
134,36,Undirected,1
36,134,Undirected,1
134,41,Undirected,1
41,134,Undirected,1
134,43,Undirected,1
43,134,Undirected,1
134,46,Undirected,1
46,134,Undirected,1
134,55,Undirected,1
55,134,Undirected,1
134,92,Undirected,1
92,134,Undirected,1
134,110,Undirected,1
110,134,Undirected,1
134,112,Undirected,1
112,134,Undirected,1
135,1,Undirected,2
1,135,Undirected,2
135,2,Undirected,2
2,135,Undirected,2
135,3,Undirected,2
3,135,Undirected,2
135,4,Undirected,2
4,135,Undirected,2
135,5,Undirected,1
5,135,Undirected,1
135,33,Undirected,1
33,135,Undirected,1
135,34,Undirected,1
34,135,Undirected,1
135,35,Undirected,1
35,135,Undirected,1
135,41,Undirected,1
41,135,Undirected,1
135,73,Undirected,1
73,135,Undirected,1
136,1,Undirected,1
1,136,Undirected,1
136,2,Undirected,1
2,136,Undirected,1
136,3,Undirected,1
3,136,Undirected,1
136,4,Undirected,1
4,136,Undirected,1
136,35,Undirected,1
35,136,Undirected,1
136,41,Undirected,1
41,136,Undirected,1
136,135,Undirected,1
135,136,Undirected,1
137,1,Undirected,7
1,137,Undirected,7
137,2,Undirected,5
2,137,Undirected,5
137,3,Undirected,5
3,137,Undirected,5
137,4,Undirected,3
4,137,Undirected,3
137,5,Undirected,4
5,137,Undirected,4
137,8,Undirected,2
8,137,Undirected,2
137,9,Undirected,2
9,137,Undirected,2
137,10,Undirected,2
10,137,Undirected,2
137,11,Undirected,1
11,137,Undirected,1
137,31,Undirected,1
31,137,Undirected,1
137,34,Undirected,1
34,137,Undirected,1
137,35,Undirected,1
35,137,Undirected,1
137,36,Undirected,2
36,137,Undirected,2
137,41,Undirected,2
41,137,Undirected,2
137,42,Undirected,1
42,137,Undirected,1
137,45,Undirected,3
45,137,Undirected,3
137,46,Undirected,2
46,137,Undirected,2
137,50,Undirected,1
50,137,Undirected,1
137,55,Undirected,1
55,137,Undirected,1
137,59,Undirected,1
59,137,Undirected,1
137,66,Undirected,1
66,137,Undirected,1
137,75,Undirected,1
75,137,Undirected,1
137,80,Undirected,1
80,137,Undirected,1
137,85,Undirected,1
85,137,Undirected,1
137,86,Undirected,1
86,137,Undirected,1
137,95,Undirected,2
95,137,Undirected,2
137,98,Undirected,1
98,137,Undirected,1
137,99,Undirected,1
99,137,Undirected,1
137,112,Undirected,1
112,137,Undirected,1
137,119,Undirected,1
119,137,Undirected,1
137,120,Undirected,1
120,137,Undirected,1
137,121,Undirected,1
121,137,Undirected,1
138,1,Undirected,35
1,138,Undirected,35
138,2,Undirected,31
